软件工程师 JAVA,杭州,java,本科,1-3年,"[""JavaScript"", ""Spring"", ""Java"", ""Java\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[12000, 24000]",14薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5168\u52e4\u5956"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4fdd\u5e95\u5de5\u8d44""]",刘女士hr,hr,0,腾珑网安,"https://c-res.zhipin.com/jrs/4_30288e8282add628331e7386813bccc2.jpg?x-oss-process=image/resize,w_100,limit_0",未融资,20-99人,https://www.zhipin.com/job_detail/a67c1c73b24ce35d1XN62Ni4EVtT.html?lid=1e75yUBCqJO.search.21&securityId=mH623Z9biQjoy-W1kXBwAemo5coZEFcAlxMlTGRKULmxMHz71mT-2sj0znNjjt5Gm8GV1D-HYoTGMDj8hk3EhLAV3R-T-FGSVn2rgixteCSWIFh54msp&sessionId=,https://www.zhipin.com/gongsi/741692906c1539121nd83Ni0GVA~.html,钱塘区
高级 Java 研发,深圳,java,本科,1-3年,"[""\u6570\u636e\u5e93"", ""Spring boot"", ""Java""]","[10000, 15000]",12薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u5458\u5de5\u65c5\u6e38"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229""]",侯先生招聘者,招聘者,0,bimernet,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180413/03e151becf2ad9362fdecb644ae97802cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",A轮,20-99人,https://www.zhipin.com/job_detail/72aa048348e9e79033N-3t-1FVU~.html?lid=1e75yUBCqJO.search.22&securityId=gQygZOOFplyHZ-i1XCNFdG8w7nccGW5at5cu5owVvvYqz7uAPmWq3c5KzMmLJYm_mgo72phe-ifper0nuUu2j6ZQQti7p520iPsf2Q743CnJdpO3&sessionId=,https://www.zhipin.com/gongsi/9939fc42e428a8c81nN439-7FQ~~.html,南山区
java 技术专家,杭州,java,本科,经验不限,"[""Java""]","[35000, 40000]",12薪,"[""\u4ea4\u901a\u8865\u52a9"", ""\u9910\u8865"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u80a1\u7968\u671f\u6743"", ""\u5e74\u7ec8\u5956"", ""\u514d\u8d39\u73ed\u8f66"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38""]",吴先生高级开发工程师,高级开发工程师,0,阿里巴巴集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220316/7bf6f160950405e9282fe33181a1523803562870c4e2cc4a242ac4eb7bbd10d1694083156ab76fdb.jpg?x-oss-process=image/resize,w_100,limit_0",已上市,"[0, 10000]",https://www.zhipin.com/job_detail/91fdd1bcbc1e85990Xd42dm_FVE~.html?lid=1e75yUBCqJO.search.23&securityId=KTpnFS02rUYBv-Y1Bdtwr3Mr9-hEBF38nR0p8QmVPKXjnTKxFSK2ooec-wLaoIVOZSt7L15R6cy-zq7w9opari7vPJr22G4Iz2743gdELdo~&sessionId=,https://www.zhipin.com/gongsi/5d627415a46b4a750nJ9.html,滨江区
Java Engineer(英语Java工程师RT）,大连,java,本科,5-10年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""\u67b6\u6784\u5e08"", ""Java"", ""Spring"", ""JavaScript"", """", """", """"]","[15000, 25000]",12薪,"[""\u751f\u65e5\u798f\u5229"", ""\u56e2\u5efa\u805a\u9910"", ""\u5e74\u7ec8\u5956"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u80a1\u7968\u671f\u6743"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5de5\u9f84\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4ea4\u901a\u8865\u52a9"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669""]",田女士HR,HR,0,乐天创研,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230804/7bf6f160950405e9506ccd05e8338a670d0dc3d3020abc380173ef49fbbc26151b058fe103808a44.png?x-oss-process=image/resize,w_100,limit_0",不需要融资,100-499人,https://www.zhipin.com/job_detail/59a4a8444701e1211XN92ti5E1JQ.html?lid=1e75yUBCqJO.search.24&securityId=jbBeWBhLfhqzR-61RcNlEy-FQFAS71mDTWbvsXX_O9WnHqvnLtfQzAUxWtxOL4LIMmpALWEadCKCnq6PyoQPgbCfR5L-iBLsXnv9HbrFv9Tb0SCAMzjPQaZrjtWGpVY2iYQrxN--c1IzcA0Zb-2j7g~~&sessionId=,https://www.zhipin.com/gongsi/4e4b7da28b90a4143nVy39i7.html,甘井子区
Java 开发工程师,合肥,java,本科,5-10年,"[""Java"", ""JavaScript"", ""HTML"", ""CSS"", ""Struts"", ""MySQL"", ""Oracle""]","[9000, 14000]",12薪,"[""\u52a0\u73ed\u8865\u52a9"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1"", ""\u80a1\u7968\u671f\u6743"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047"", ""\u901a\u8baf\u8865\u8d34""]",杨先生招聘者,招聘者,0,卫宁健康,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161115/4665a1d440b2a529ac1cf547a2ae14bfc5cfe9ac73cd418af97e169163905cab.jpg?x-oss-process=image/resize,w_100,limit_0",已上市,1000-9999人,https://www.zhipin.com/job_detail/cfdebfd41849eb810XJ53Nu_FlI~.html?lid=1e75yUBCqJO.search.25&securityId=k01obzKc0bsUK-J1pd-WpUj2s1HuZSJ15mSiRfqCnvj7oGoRz5Woq3iDrbvhws_n9rrWhjSrMWKFOrIOPZN1TN3EoTy0pbPpQxBSU4guo5Y9A3o~&sessionId=,https://www.zhipin.com/gongsi/58ab1151ccc966961XF42tq_.html,蜀山区
JAVA 高级开发/架构师,杭州,java,本科,经验不限,"[""Java""]","[25000, 45000]",16薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u9910\u8865"", ""\u80a1\u7968\u671f\u6743"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u514d\u8d39\u73ed\u8f66"", ""\u5305\u5403"", ""\u5e74\u7ec8\u5956"", ""\u5458\u5de5\u65c5\u6e38"", ""\u4e94\u9669\u4e00\u91d1""]",沈先生Java专家,Java专家,0,菜鸟网络,"https://img.bosszhipin.com/beijin/logo/9a78a57a7671568532763f6913143c85be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",B轮,"[0, 10000]",https://www.zhipin.com/job_detail/0d7807f76ebc53cf1nV63dm_FlpQ.html?lid=1e75yUBCqJO.search.26&securityId=Ioh5OGj75cMEL-v1K6RjhsPl9OvYL3C03Lx4-a4nrWetwnvUGmBL10B5Eblj1TNsbpvwnlqFRoSdKEo261UGGMI8KD2M4iLoIc6RaNhbQ6ETLkA~&sessionId=,https://www.zhipin.com/gongsi/9800b1f5ed89638c1HZz3Nk~.html,西湖区
JAVA 开发 ERP系统,平顶山,java,大专,3-5年,"[""ERP\u7cfb\u7edf\u5f00\u53d1"", ""\u7528\u53cb\u7cfb\u7edf \u5f00\u53d1"", ""NC\u7cfb\u7edf\u5f00\u53d1""]","[10000, 13000]",12薪,"[""\u751f\u65e5\u798f\u5229"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u4e94\u9669\u4e00\u91d1"", ""\u901a\u8baf\u8865\u8d34"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u8282\u65e5\u798f\u5229"", ""\u5e26\u85aa\u5e74\u5047"", ""\u52a0\u73ed\u8865\u52a9"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u514d\u8d39\u73ed\u8f66"", ""\u56e2\u5efa\u6d3b\u52a8""]",翟女士高级招聘顾问,高级招聘顾问,0,软通动力,"https://img.bosszhipin.com/beijin/upload/com/logo/20210830/7b5b554d84f9729cb81dae6da87b9eddbf6e3e481ce34ae8c7421cffdbdea8d6f11cda4aeefd5586.jpg?x-oss-process=image/resize,w_100,limit_0",已上市,"[0, 10000]",https://www.zhipin.com/job_detail/a7c95348a9c6ac071XB939q-F1JU.html?lid=1e75yUBCqJO.search.27&securityId=ed1AmtPcyG8Jk-E1eE4m9p5Npe0VCiihNYZyQesQJET17jhPEUTEURm_RC9JTP-tpM-r0Ny59QHrJfs5xX2phcGY_7uI93N9VtnBk-uXQ6a6LpP1IfTIP2hh-z66x-n91Pq9xVJjnw085l3PkPs-ug~~&sessionId=,https://www.zhipin.com/gongsi/c8311034740eee121nVz09S7E1U~.html,卫东区
Java 开发工程师,大庆,java,本科,3-5年,"[""\u6d88\u606f\u961f\u5217"", ""Spring"", ""SpringMVC"", ""SpringBoot"", ""Redis"", """", """"]","[6000, 11000]",12薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5458\u5de5\u65c5\u6e38"", ""\u52a0\u73ed\u8865\u52a9"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u9910\u8865"", ""\u5168\u52e4\u5956""]",丁先生招聘者,招聘者,0,点神科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20191122/db80192451802bdeebe56c2c35e5dd51f8a5cc7d9bff38fbe6013bb8af63bc88.jpg?x-oss-process=image/resize,w_100,limit_0",不需要融资,20-99人,https://www.zhipin.com/job_detail/0f02c4681cb9990d1nJ-3ty9FlFQ.html?lid=1e75yUBCqJO.search.28&securityId=1GE5DSepqqFP2-k1As2E_lelsOHUcO3ux5hG73dMQqLRPV_Q3qE53UfExZF0adWk8Pv1rzGfDoxQAe-2LU5_SUlP5Qmb6xQ77aY2tm3xN0tRe6LGeg~~&sessionId=,https://www.zhipin.com/gongsi/7feb5646061786ca03B829i-FQ~~.html,萨尔图区
JAVA 开发工程师,广州,java,大专,3-5年,"[""\u591a\u7ebf\u7a0b"", ""Spring"", ""NoSQL"", ""Linux"", ""\u540e\u7aef\u5f00\u53d1"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """"]","[10000, 15000]",12薪,"[""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047"", ""\u52a0\u73ed\u8865\u52a9"", ""\u8282\u65e5\u798f\u5229"", ""\u901a\u8baf\u8865\u8d34"", ""\u5168\u52e4\u5956"", ""\u5e74\u7ec8\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u4ea4\u901a\u8865\u52a9""]",刘女士招聘者,招聘者,0,广州普存信息科技...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",未融资,0-20人,https://www.zhipin.com/job_detail/3c69f9f4424155441nF63Nu4FlRQ.html?lid=1e75yUBCqJO.search.29&securityId=7OMuK0YDrdNsW-21-0naHgveNhwg50YbC7VKFFT8rRtml1HwvKhKhjiYwf6kvvqhyRMeRj7OfwssWvjNrREKYB5QfRh2VW-qRSbkh38FD3ngJpOoLH10&sessionId=,https://www.zhipin.com/gongsi/0618583a5cc263f41nF73NS9FVE~.html,荔湾区
java 后端开发,杭州,java,硕士,3个月,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Java""]","[400, 410]",12薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u4ea4\u901a\u8865\u52a9"", ""\u80a1\u7968\u671f\u6743"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u4e94\u9669\u4e00\u91d1"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5305\u5403"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u9910\u8865"", ""\u4f4f\u623f\u8865\u8d34"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5168\u52e4\u5956"", ""\u901a\u8baf\u8865\u8d34"", ""\u514d\u8d39\u73ed\u8f66""]",周先生招聘者,招聘者,1,蚂蚁集团,"https://img.bosszhipin.com/beijin/mcs/banner/b10345f203d9c0270a26df28e9c00429cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",D轮及以上,"[0, 10000]",https://www.zhipin.com/job_detail/61532f9eb50260111XN739q-E1pT.html?lid=1e75yUBCqJO.search.30&securityId=mhOT3RSYOsYQx-b1TJQoHQd76cM7pfpEAfMTUJivor3TPNxzdaeKJHyCztB5Nzgbx_G4t2YRcYuIV2aAP3h1zBhDgMg80Wj8QmqVLL57fsYTvUBggYQ~&sessionId=,https://www.zhipin.com/gongsi/bf6885d3e6e69ba41HR609m-GVU~.html,西湖区
Java 后端开发,温州,java,本科,1-3年,"[""\u80a2\u4f53\u6b8b\u75be"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c"", ""Java\u5f00\u53d1\u7ecf\u9a8c"", """", """", """", """", """", """", """", """", """"]","[3000, 7000]",12薪,"[""\u5de5\u9f84\u5956"", ""\u52a0\u73ed\u8865\u52a9""]",程女士开发部经理,开发部经理,0,圣乔,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161107/3b39601fb8de8f00523e8c4d8fe13d6480e434d56d80d52a1b3b935fa38b8644.jpg?x-oss-process=image/resize,w_100,limit_0",不需要融资,0-20人,https://www.zhipin.com/job_detail/a03aa4da105de5b31XR83d24FlJQ.html?lid=1e75yUBCqJO.search.31&securityId=Lsbbe5jNjkrpx-413NSrhdUIInsQkT5Ca2WT0VMAPmlNpF6l4a1lqFoLiMooh3J72FeaDyOq2vmMm-rm4-KTILx1vP21vslo5XAkb9zoMUFSKRiE&sessionId=,https://www.zhipin.com/gongsi/bb13904601ef41de1Hx-2dy9.html,
Java 开发专家（微服务观测方向）,北京,java,本科,5-10年,"[""\u67b6\u6784\u5e08"", ""\u5927\u6570\u636e\u5904\u7406\u7ecf\u9a8c"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c"", """"]","[35000, 50000]",16薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u65e5\u798f\u5229"", ""\u901a\u8baf\u8865\u8d34"", ""\u4e94\u9669\u4e00\u91d1"", ""\u4ea4\u901a\u8865\u52a9"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u80a1\u7968\u671f\u6743"", ""\u81ea\u52a9\u5348\u9910"", ""\u5e74\u7ec8\u5956"", ""\u6237\u5916\u6d3b\u52a8"", ""\u5458\u5de5\u65c5\u6e38""]",冯先生基础架构部负责人,基础架构部负责人,0,嘀嗒出行,"https://img.bosszhipin.com/beijin/mcs/bar/20180419/4ca9eba2e4b227b4c73d254e3000e0d3be1bd4a3bd2a63f070bdbdada9aad826.png?x-oss-process=image/resize,w_100,limit_0",D轮及以上,100-499人,https://www.zhipin.com/job_detail/07c3bce85df921bf1HRy3d69ElNQ.html?lid=1e75yUBCqJO.search.32&securityId=wkINpowfjCo0V-i1TWWS7X66Yhyt0RKv-MKzurZupXT_1Zk10dtWTM-zyaWCI7z7gZMsMdYzkMc5bW3uLXrb2wqr7K4B2cb7q6Yp0udPM9pHng~~&sessionId=,https://www.zhipin.com/gongsi/f08d812108bc6f171XBy3Q~~.html,朝阳区
JAVA 高级工程师,丹东,java,学历不限,经验不限,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""Java"", ""MySQL"", ""MyBatis"", ""\u540e\u7aef\u5de5\u7a0b\u5e08""]","[5000, 10000]",12薪,"[""\u5305\u5403"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e74\u7ec8\u5956"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5168\u52e4\u5956"", ""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047"", ""\u52a0\u73ed\u8865\u52a9"", ""\u4e94\u9669\u4e00\u91d1""]",段先生JAVA架构师,JAVA架构师,0,育小帮,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211122/7bf6f160950405e95638af0f9d9ed9a95bae5fc365a27c8b658e90b520fc0258c5e36e2a3d17c02d.jpg?x-oss-process=image/resize,w_100,limit_0",不需要融资,20-99人,https://www.zhipin.com/job_detail/5da9c52f16cb3e501XJz09q1EVpQ.html?lid=1e75yUBCqJO.search.33&securityId=pOfzMDISmZH63-N1su1vL-6GSOb-ZiH3T6CvI548KxyBnzMhhaFzGOhTvIpBap3Ek_EqsK7CqGT3rFvs6fi0o-VqA8uIdgkh6fQu_El5g95LAr0nhbRN&sessionId=,https://www.zhipin.com/gongsi/1dbc5672509b0d261nd90t20E1M~.html,振兴区
Java 开发工程师,上海,java,本科,3-5年,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""Java"", ""\u4e2d\u5927\u578b\u9879\u76ee\u67b6\u6784\u8bbe\u8ba1\u7ecf\u9a8c"", ""MySQL"", """", """", """"]","[15000, 20000]",14薪,"[""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u56e2\u5efa\u805a\u9910"", ""\u901a\u8baf\u8865\u8d34"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u9910\u8865"", ""\u4ea4\u901a\u8865\u52a9"", ""\u610f\u5916\u9669"", ""\u5e74\u7ec8\u5956""]",于先生人事经理,人事经理,0,鼎格工业软件,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20181020/175cda3d1e2e6ee15f82360a6a2c48bab108bfd88a38db8147fb0f41121e4e1b.jpg?x-oss-process=image/resize,w_100,limit_0",A轮,20-99人,https://www.zhipin.com/job_detail/69874132b8e07a041XNy2N29EFZQ.html?lid=1e75yUBCqJO.search.34&securityId=dDjHLltXiuVME-V1jitdzxc7Oy0G8gKzAesXehhDhaMB0_kDvJyw-j1gChokOStCyihMQFbGTuz329ali_FvEWWQ7fTPcIfv0WH4VSVue2JBIo2v1zpwEmiF2UJg_SH-vlj0z5VL42m-9j-Fl9vP_RA~&sessionId=,https://www.zhipin.com/gongsi/f4da1d157d220b101nB709u9FQ~~.html,浦东新区
java 高级工程师,深圳,java,大专,经验不限,"[""Java"", ""\u540e\u7aef\u5f00\u53d1""]","[12000, 20000]",12薪,无,邓先生招聘者,招聘者,0,深圳晟鸿科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",未融资,0-20人,https://www.zhipin.com/job_detail/0d975fe666b1014b03Fy09S7EFI~.html?lid=1e75yUBCqJO.search.35&securityId=mqPjqpIK4YN2B-M19E8IwDqFJ5aFgCgmoByZGssPkGiHRHdEggzj6VDmJUBCtwJWTELeLOt0KMfu7yrg6VZeWBGn8U1RK1LL3gdCdwRKMbjmz2Sz&sessionId=,https://www.zhipin.com/gongsi/5a37398b32f7055703x-3Ny6GQ~~.html,宝安区
高级 Java 开发人员,成都,java,本科,5-10年,"[""Python"", ""\u5fae\u670d\u52a1\u67b6\u6784"", ""Windows"", ""Linux"", ""Jenkins"", ""NoSQL"", """", """"]","[15000, 25000]",13薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u9910\u8865"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5b9a\u671f\u56e2\u5efa""]",孙女士Recruiter,Recruiter,0,HCYTech,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190114/b7f5619c6c7cbd523eb618f2ad0fe9f2cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",未融资,20-99人,https://www.zhipin.com/job_detail/adbb86b4b1ce80ba1XZ83N-9EVRW.html?lid=1e75yUBCqJO.search.36&securityId=pBzYJY4aQppua-71nrc3a6VMLwf00Tq9MAHDYuA56froZMghKmxrlDg0HV_UWhD9s43wPQhSspC9ooGIqyZEqed__RXe9NC6e6nIXG3lOTg0lZZLebyMffFm2dwTGkDTcMlepH5rRqpa9Hg4AebD8A~~&sessionId=,https://www.zhipin.com/gongsi/e1f1471e15a5cde91Hd729S8GA~~.html,武侯区
Java Web研发工程师,焦作,java,大专,在校/应届,"[""\u591a\u7ebf\u7a0b"", ""\u5fae\u670d\u52a1\u67b6\u6784"", ""Spring"", ""WEB\u5f00\u53d1"", ""MVC\u5f00\u53d1"", """", """", """"]","[4000, 9000]",12薪,"[""\u5168\u52e4\u5956"", ""\u4ea4\u901a\u8865\u52a9"", ""\u4f4f\u623f\u8865\u8d34"", ""\u9910\u8865"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5305\u5403""]",秦先生技术总监,技术总监,0,瑶光智能科技有限公司,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",未融资,20-99人,https://www.zhipin.com/job_detail/2d0c2500053edc8e1nx939u0ElNQ.html?lid=1e75yUBCqJO.search.37&securityId=qtrKWAvP3xcYx-U1QFsiX2Bpzt6mTA3wnbe9vzhqJ_gDmNkEsw9KoSSlYNI1TSmw8eEtQlfDBraMw4oyvpRkVAI9wyGH3DLBnHlHc5Vson2L-H4H_fNX&sessionId=,https://www.zhipin.com/gongsi/34f2ea587a5a5d121nN92Nm8EVQ~.html,山阳区
java (银行驻场-出差）,泉州,java,本科,5-10年,"[""Java"", ""\u94f6\u884c""]","[9000, 13000]",12薪,"[""\u8282\u65e5\u798f\u5229"", ""\u4ea4\u901a\u8865\u52a9"", ""\u9910\u8865"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u901a\u8baf\u8865\u8d34"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669""]",姜女士人事助理,人事助理,0,银丰新融,"https://img.bosszhipin.com/beijin/upload/com/logo/20210318/f3e0fb444552e79a9022b8d7d15c0f2a40b032462052b17146615c68120e39a2.png?x-oss-process=image/resize,w_100,limit_0",不需要融资,1000-9999人,https://www.zhipin.com/job_detail/fbe248285f74a8411HR43dS5EVNX.html?lid=1e75yUBCqJO.search.38&securityId=29fZHKva5hOTz-B1y2w9yfKtcJFJ6HmZ-RHtam45HUzbFzf5r1lM6f051EYC7LRrCBqSqsLl23gbKZmIdPEPe3QVZoQ5a97upR5yTER9YyZv9P30bxbYEt5rNdyRYidEjtJUxMjRvZlF2MFW2mwmLw~~&sessionId=,https://www.zhipin.com/gongsi/91ff76a8f4f3324e0nZ539y5.html,丰泽区
java 开发工程师,太原,java,本科,3-5年,"[""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u5fae\u670d\u52a1\u67b6\u6784"", ""Spring"", ""Redis"", ""NoSQL"", """", """", """"]","[6000, 10000]",12薪,"[""\u5168\u52e4\u5956"", ""\u56e2\u5efa\u805a\u9910"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u9910\u8865"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u751f\u65e5\u798f\u5229"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u52a0\u73ed\u8865\u52a9"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047""]",侯女士人力资源,人力资源,0,远大纵横,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210624/65d8b15a0876869a13ad0405878af14fe9093282632275997846c1cccd01d6fe.jpg?x-oss-process=image/resize,w_100,limit_0",未融资,100-499人,https://www.zhipin.com/job_detail/636ce3abcda45e981nZ-2N6_EFVX.html?lid=1e75yUBCqJO.search.39&securityId=l9zi7N6d3o25O--1Uu6QnjXkfrMKVIorwqzvFZCEGrGCu5dOUS-CQiOT_ybb3ecsdFczJmzoZ2kv9W6xjURbfTpcjXfQmwErtaeH_F9CA4z9A9Pg0uY~&sessionId=,https://www.zhipin.com/gongsi/66d2c93af6777f4d1nB73d60FFY~.html,晋源区
Java 开发工程师,武汉,java,本科,在校/应届,"[""\u82f1\u8bed"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08""]","[5000, 8000]",12薪,"[""\u8282\u65e5\u798f\u5229"", ""\u514d\u8d39\u5de5\u88c5"", ""\u5e74\u7ec8\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u4f1a\u65c5\u6e38"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u610f\u5916\u9669"", ""\u7ee9\u6548\u5956\u91d1"", ""\u96f6\u98df\u4e0b\u5348\u8336""]",刘先生招聘者,招聘者,0,FLUX,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170317/6b361a50c61f586fe653421e177278da450f693da001d562a5b75ab37924514a.jpg?x-oss-process=image/resize,w_100,limit_0",未融资,500-999人,https://www.zhipin.com/job_detail/c328ec88fb13596e33Bz0ti6EFY~.html?lid=1e75yUBCqJO.search.40&securityId=AsesFjDnfo43z-N1AMsMgSBxuFD56gHbdQiHhqkh1NPfGXOQkhakNtDrhiKCnrDWRTlMdWP86s0ZvnlnEjri-0aFcIJ3GluC9jlgdDpcqmSMMxI~&sessionId=,https://www.zhipin.com/gongsi/3020feec8ecc74110nF-2dm0.html,江岸区
高级 Java 工程师,厦门,java,本科,3-5年,"[""Shell"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u670d\u52a1\u5668\u914d\u7f6e"", ""\u7f51\u7edc\u7f16\u7a0b"", ""Spring"", ""Dubbo"", """", """"]","[15000, 25000]",12薪,无,庄先生部门执行经理,部门执行经理,0,易联众易惠科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20201204/bad4fd0a1e89a26b96a16484fb5342061f9b2ea4bb651a3eef959ae0bffc2cea.png?x-oss-process=image/resize,w_100,limit_0",已上市,100-499人,https://www.zhipin.com/job_detail/497fd4c221a4abed1nJ72d66FVtT.html?lid=1e75yUBCqJO.search.41&securityId=AsT4AaWLW0bMs-X15EVLxl0U0EgI4dhbTIhf7ZkE8kTvgoW9mt57l_lkKB3CBE6Gub7BxolDO7MZNXmwuMUbD_x_IdsbjI1ku7zNPj7yGq9hq6ibQhs~&sessionId=,https://www.zhipin.com/gongsi/491a6c5f816a666e1nd70925GVM~.html,思明区
